Date,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BHARTIARTL.NS,INFRATEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,HPCL.NS,ICICIBANK.NS,IBULHSGFIN.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TECHM.NS,ULTRACEMCO.NS,UPL.NS,VEDL.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
2011-06-10,147.47435,122.826546,239.894531,81.14267,195.593231,,33.315742,360.263763,,6788.875488,55.511837,321.999634,276.733093,1481.151733,1272.118286,271.753784,212.92599500000003,591.558777,450.846588,1460.70459,172.426941,273.579163,26.247374,119.984863,,248.475098,504.494995,104.53791,109.907768,217.940857,643.176697,422.5867,279.432922,1171.6755369999996,145.336624,130.22605900000002,87.631119,417.391327,123.463699,225.727493,1067.8397220000004,176.357269,96.73687,454.437225,148.888824,996.341125,142.02075200000004,237.139771,176.883347,40.102131,130.946808
2011-06-13,150.142471,122.645988,237.132675,80.84272800000002,195.300278,,33.463009,363.780182,,6807.720703,56.34575699999999,329.215454,270.554657,1457.067993,1263.447388,274.715057,211.867416,596.5527950000002,452.78363,1469.429565,168.320419,275.775177,26.627571000000003,120.413597,,250.582047,507.182526,107.737526,109.477646,219.474625,648.4354860000002,417.290558,280.276917,1170.051758,148.470993,131.25087,88.80011,409.039063,122.200378,229.696838,1055.357788,174.748901,96.44445,449.249878,149.251251,999.505188,145.450089,233.08323700000003,176.074631,40.204605,131.558029
2011-06-14,151.88887,121.788315,237.426636,80.911957,199.536301,,33.310406,365.417938,,6833.783203,56.542564,324.856873,269.46234100000004,1474.324951,1266.482178,275.539581,214.937332,588.7440799999998,454.672943,1470.657959,164.96054099999995,277.004944,26.609617,122.261047,,251.204498,506.248413,107.654236,111.168839,221.626816,655.858154,423.16452,283.420654,1167.663696,149.130905,131.763321,89.795906,402.74176,122.767357,233.283585,1069.500732,170.200043,97.430733,447.693604,150.16803000000004,1020.680054,146.54748500000005,233.993912,176.640717,40.559853,131.934204
2011-06-15,149.657349,119.079918,237.090088,81.973236,193.8909,,32.218044,362.961304,,6781.221191,56.716816,322.580811,266.356018,1474.988525,1244.756714,270.197479,211.38044700000003,588.5625,452.821808,1479.806152,161.740646,278.234711,26.842779,119.435081,,247.37371800000003,499.779877,110.187248,111.340897,217.272934,652.231812,425.186646,280.55120800000003,1155.771851,146.202713,130.958069,88.150673,397.969025,120.13888500000002,234.622681,1063.394775,171.955231,96.483215,448.012726,149.34764099999995,1005.881836,145.861618,234.821762,171.606537,40.061131,130.899796
2011-06-16,147.03775,113.031113,233.581619,80.911957,192.853683,,31.117689,356.121124,,6742.127441,57.692558,319.239227,269.15509,1469.252197,1236.80835,266.564728,207.082535,588.471558,447.134827,1471.250732,161.600647,281.880066,26.738741,119.128029,,244.452744,493.558258,109.287376,111.254868,217.718216,637.12085,431.10876500000006,277.280823,1139.677002,145.996506,131.324097,88.32386,392.224091,121.402199,236.344315,1033.672729,170.13884,95.778046,441.50946,147.141418,980.32605,143.301041,232.048401,168.230225,39.774208,128.360779
2011-06-17,143.78746,115.694389,232.30899,80.40435,193.597946,,31.254261,366.622192,,6659.1416020000015,57.802505,318.076935,270.076721,1472.855225,1198.560181,268.427094,203.229263,579.891174,448.337067,1466.888306,158.520782,281.880066,27.430992,119.55677,,243.542938,488.15564000000006,111.487122,109.964546,217.643997,637.804321,425.908875,271.795135,1112.788574,147.563675,129.71362299999998,88.929985,383.916046,121.823296,228.477341,996.003723,169.672073,96.408905,457.310242,146.992172,938.365479,138.865753,225.26001,165.318893,40.388092,126.715141
2011-06-20,142.768753,113.347115,228.030746,76.712921,194.207611,,30.62241,375.581787,,6660.546875,57.50455899999999,307.616394,270.076721,1437.5354,1158.240234,262.932861,196.941193,572.082336,438.737915,1474.130859,157.35415600000005,283.329437,26.828419,118.70504,,240.621964,477.563721,108.570786,106.925377,214.353836,630.552551,415.364716,267.216675,1108.729126,144.05813600000005,125.028725,88.280556,368.227966,120.012276,227.999084,960.175842,161.032349,94.631828,447.813354,142.141434,920.20874,133.65313700000002,219.506409,162.67038,41.494518,126.197922
2011-06-21,143.933014,116.416618,228.336349,78.65094,196.654205,,30.967791,377.267792,,6701.675293,56.64370699999999,306.018341,266.08294700000005,1432.889404,1162.479492,264.947388,196.920013,583.88623,443.804688,1492.851318,158.28746,283.153778,26.580923,117.448792,,242.393707,480.664978,107.820869,106.007523,215.318649,623.623596,418.975708,267.72308300000003,1093.4938960000004,145.542831,124.955544,87.761009,375.033508,118.267311,233.474915,993.803528,161.93180800000005,94.261871,445.459625,143.996277,942.259705,132.327148,221.410446,162.710815,41.044807,127.98465
2011-06-22,143.690475,116.506912,226.862564,78.535583,198.681168,,30.311857,367.826477,,6669.896484000001,56.410065,312.556152,258.504974,1436.018311,1164.213745,267.206116,196.221329,593.647705,443.260803,1480.65332,156.467514,272.96435499999995,26.469749,118.016388,,242.058533,485.583008,106.637657,106.208817,212.968536,627.818848,410.068481,273.736298,1072.432007,144.470566,127.273804,88.583626,373.774048,117.826927,236.679077,972.926208,161.880234,96.050255,445.37921100000005,147.66333,946.348694,129.629379,222.569458,163.27688600000005,40.973427,128.595886
2011-06-23,145.679428,115.378426,228.742508,77.128204,197.050095,,30.515322,368.163635,,6564.96582,56.547504,306.066742,256.764069,1417.149658,1184.060547,267.26721200000003,199.29126,588.398621,445.369568,1493.571289,155.53421,278.981384,26.534311,119.324898,,242.872589,489.821655,109.587326,109.792488,214.74968,633.324646,414.594299,275.740662,1050.032959,145.006714,129.152191,88.540329,384.689453,118.974648,233.809662,985.048828,163.453644,96.748161,444.142914,149.63501000000005,931.64801,132.601471,219.340836,165.743454,40.959152,127.420395
2011-06-24,149.705856,120.072983,230.529663,78.812431,201.468231,,31.066822,377.556793,,6613.798828,58.150475,316.478821,266.253632,1421.985352,1231.798584,273.677185,208.67041,615.1502690000002,454.796997,1579.592407,161.320663,284.910522,28.162651,123.251663,,255.03532400000003,504.071289,112.28701,111.886276,221.404175,660.413879,414.44989,284.327911,1069.42334,150.244415,133.129974,89.752617,385.087158,125.84171299999998,234.33572400000003,1021.64032,167.16421499999996,99.519608,462.018494,147.983139,932.378235,135.893646,232.048401,171.525681,42.636631,128.642914
2011-06-27,151.597794,119.170197,240.927338,80.312088,206.876099,,32.014571999999994,381.506683,,6737.475586,60.830326,320.885773,271.57867400000003,1426.821045,1257.522095,279.232544,207.633026,621.182007,461.094696,1568.961426,162.48728899999998,284.119995,29.798193,125.023918,,257.525391,506.028473,115.886604,111.02603899999998,225.609619,678.2772219999998,429.953247,292.556427,1101.087524,150.491852,138.693314,93.822456,385.153442,128.03804,235.100891,1033.178711,169.118759,100.341896,470.317627,149.38003500000005,936.467163,141.426331,236.850006,170.89894099999995,44.735271,133.156693
2011-06-28,152.422501,118.854187,244.540253,80.681229,206.321854,,32.421513,385.649353,,6739.801758,59.71276500000001,320.934204,267.89212000000003,1463.230957,1268.890747,272.487183,207.421295,635.179504,462.411438,1564.51416,168.740387,284.25174,29.263796000000006,125.475601,,259.105591,505.014526,113.753517,111.168839,227.934982,683.744385,428.50882,292.957306,1105.959106,151.44044499999995,138.98611499999998,94.471901,384.954559,128.869247,235.292206,1036.231323,170.320648,100.279709,468.642426,149.0065,936.418396,143.529663,234.945938,169.46347,44.149937,132.216309
2011-06-29,152.422501,118.989639,243.074249,80.935005,204.841202,,39.764515,386.757263,,6692.42334,58.993732,321.757507,265.26367200000004,1471.575195,1266.626465,269.617157,206.976685,640.981079,475.01632699999993,1566.208374,169.90701299999995,292.33313,28.797506,125.932968,,263.463165,507.914246,113.136917,114.437683,229.765594,683.4786379999998,429.616211,291.7757870000001,1124.202759,152.677673,136.325958,95.337814,391.207733,130.985794,237.898605,1050.464233,172.474457,100.010719,480.093445,151.660461,931.404663,142.66090400000004,239.78894,173.358948,44.649612,132.263321
2011-06-30,157.128098,120.659813,246.412506,79.435402,204.207794,,39.345142,380.44696,,6668.7338869999985,59.57533299999999,320.6435850000001,268.199341,1463.122314,1252.897705,269.342865,209.496185,650.4200440000002,480.064026,1590.138672,168.50706499999995,301.863739,28.514153000000004,126.789818,,262.401917,512.971985,112.270363,116.38781000000002,237.162201,692.420166,432.553192,296.185425,1107.917358,154.162399,133.837097,94.81826,397.06311,132.367447,238.113785,1063.349487,171.963989,101.978439,486.99707,154.19754,905.313293,139.643082,236.35318,172.142929,44.549683,126.856186
2011-07-01,157.516174,116.868027,256.380859,78.69709,207.311569,,40.048363,369.416046,,6665.439453,59.10807,316.624084,262.328125,1458.346924,1254.776489,275.172455,210.110123,647.657471,477.335022,1608.77417,174.52684,295.802826,28.101715,126.813385,,265.296082,517.14917,112.620331,115.58521299999998,234.218384,686.249817,432.119873,291.9234620000001,1091.917725,154.079926,134.861923,95.46769,380.911041,133.228928,238.161636,1070.26416,172.050507,101.70945,480.6521,153.121307,911.300659,140.694763,237.945374,174.43074,45.449097,125.116501
2011-07-04,156.06083700000005,116.642334,255.042419,80.72737099999998,211.278366,,40.551529,370.234955,,6705.30957,59.272987,319.5782470000001,269.735413,1488.76709,1262.1467289999996,281.124969,211.253403,645.309265,483.241486,1608.053955,177.560074,295.539246,28.245163,127.380981,,272.193726,517.995056,112.636971,113.979187,241.516083,679.681458,432.023529,296.734009,1105.911377,152.141541,135.301132,95.640884,383.761414,134.098663,239.046356,1064.696533,174.98228500000005,103.09314,487.005951,155.753876,924.735718,144.1698,238.699493,174.945999,45.520477,123.94104
2011-07-05,155.13911399999995,116.14579,250.659775,79.896805,210.288666,,39.906399,368.259979,,6781.366698999998,60.37681600000001,317.641052,269.906067,1493.828857,1250.778198,278.68310499999995,214.513901,644.802673,484.949524,1607.630615,174.200165,292.33313,28.87282,127.096886,,276.34201,521.079468,113.070236,112.201111,239.512329,680.213806,429.616211,302.6416930000001,1114.078003,152.347763,134.93511999999998,94.904839,373.840363,136.146362,238.305084,1059.084595,175.726135,102.680374,486.924652,156.628876,937.732788,144.032623,240.501205,176.429977,46.091537,120.273575
2011-07-06,156.206375,114.475609,250.605637,79.158508,207.469925,,40.412823,369.367859,,6777.394043000001,59.648453,317.15683,267.721405,1460.257202,1255.595459,280.545471,213.15889,654.6561280000002,485.741486,1579.168823,176.673431,289.6539,28.682751,124.565865,,278.223206,520.595215,112.2537,112.803253,236.890091,685.9082030000002,433.467957,301.797699,1116.513794,152.883896,133.105087,94.428596,376.911713,134.525253,237.75511200000003,1062.092651,179.107208,100.568069,487.291718,158.088913,935.639526,144.1698,244.020706,175.131516,46.619762,122.295387
2011-07-07,157.225128,116.822899,247.650299,79.27385699999998,210.882492,,41.312775,383.433563,,6781.900390999999,60.839687,324.227325,269.15509,1495.022949,1266.963867,285.001984,215.78418,667.088074,489.653625,1593.315063,182.599854,294.924438,28.715036,126.234299,,274.557343,527.997803,114.120148,116.645866,241.714005,707.492615,444.397308,306.418396,1129.69519,156.925613,134.17897,95.207909,384.777771,136.672104,241.437531,1073.8557130000004,182.558228,102.415428,494.504517,157.523483,958.761597,145.175751,246.827972,177.68725600000005,46.655457,124.59928899999998
2011-07-08,153.150192,113.979073,244.362335,78.327927,206.804825,,41.054691,383.578003,,6794.155762,61.31626899999999,322.144867,247.581726,1480.5053710000002,1268.216431,282.560059,212.671906,657.695068,488.384583,1611.315552,175.553482,295.98962400000005,28.162651,122.79998799999998,,277.35497999999995,524.622925,112.836952,115.011459,237.929077,697.298767,438.523407,302.810425,1131.175781,157.420517,135.252823,94.558472,377.773407,136.429871,240.457153,1052.0802,182.307343,100.60685,484.886902,156.84208700000005,955.694946,141.79213,236.10182200000003,177.872757,46.005875,120.649742
2011-07-11,152.422501,112.038017,244.130219,76.989784,200.15387,,41.248241,376.930634,,6794.640137,61.118931,317.883209,243.553802,1470.619995,1255.161987,282.6822200000001,208.839783,652.998535,481.743439,1604.369141,168.040405,294.702423,28.489077,122.081375,,271.518433,514.857788,112.78698,116.187378,238.720703,695.855957,439.534485,306.671539,1111.976685,156.01828,137.13116499999998,93.519379,377.088409,134.043625,241.461456,1038.61145,182.108047,100.895218,479.100189,158.88797,952.67688,142.386551,237.274963,173.50322,45.877388,121.025879
2011-07-12,149.317795,110.09700000000001,239.422638,76.73599200000002,200.54187,,40.754765,372.739838,,6838.724609000001,61.215126,312.459259,249.3909,1473.580688,1250.489258,279.232544,208.141159,635.179504,473.231995,1575.9921880000004,164.073898,295.545776,28.686335,121.230293,,264.57254,492.016357,113.15358,115.641991,235.869919,675.4863280000002,441.315918,296.797272,1096.025024,154.244904,137.448883,93.692551,374.635773,132.119751,239.165909,1028.464478,177.274216,100.489716,466.221466,158.248367,951.946716,137.814087,235.389481,170.90625,44.935143,118.345818
2011-07-13,149.899918,111.180374,241.720337,76.989784,201.396973,,44.186741,380.44696,,6842.019043000001,61.27010300000001,312.798279,251.33662400000003,1524.153687,1277.802734,283.108673,209.538528,639.2774049999998,480.855988,1590.901001,165.28718600000005,294.125488,28.822626,122.081375,,267.949005,489.504456,113.970139,116.98996,243.083603,683.592224,451.667542,303.105835,1112.597534,156.966873,140.03511,95.4244,382.457733,133.823441,241.509262,1031.786987,180.87204,99.807968,468.667267,157.85437,965.625244,144.1698,240.166016,170.452805,45.391991,120.320595
2011-07-14,152.131439,114.204758,242.165192,78.904739,202.576736,,45.631752,382.036652,,6879.41748,61.10079200000001,318.754944,253.589523,1520.237549,1270.28772,278.80514500000004,208.416382,647.9336549999998,482.773987,1567.9025880000004,166.360489,294.96875,28.528517,123.824997,,271.084351,482.99231,112.536995,116.416183,246.67804,690.407593,461.345093,310.908417,1121.57605,156.183273,138.254105,94.471901,383.385742,135.80513,244.378708,1009.024109,184.746109,99.246574,469.930054,160.16716,966.744873,142.13206499999995,248.378265,169.628357,46.576939,119.662338
2011-07-15,152.082901,114.0242,246.060471,80.21981,200.779388,,46.286568,378.568359,,6867.5,61.572449,313.91214,249.766357,1528.164917,1269.324219,272.364288,210.724075,638.909119,485.636505,1548.716553,164.820541,292.705231,28.98044,122.851578,,269.251404,481.40600599999993,112.270363,115.699631,242.414291,692.153625,466.207947,313.473114,1124.776001,156.595703,136.106323,95.46769,385.882629,136.234482,242.370071,1029.092896,178.683289,98.37339,466.995605,158.867493,972.05072,142.87309299999995,243.14079300000003,170.988663,46.348518,116.229988
2011-07-18,150.23950200000004,114.114479,245.097305,79.966026,199.924271,,46.52845,378.71283,,6832.766113,61.641159,307.08371,251.848618,1505.290283,1280.307495,277.767426,213.51879900000003,645.263245,491.457062,1539.1442869999996,170.233643,295.678925,29.324738,121.340508,,267.997253,478.241913,112.437019,115.641991,242.166397,680.5742799999998,464.366943,307.235352,1122.1015630000004,153.502533,135.154709,94.68837,383.407867,136.336304,239.45285,1010.236206,175.526871,100.942078,465.895477,158.056473,970.492981,142.03945900000005,240.33357200000003,170.514648,46.919575,115.712784
2011-07-19,155.624252,115.197845,243.012314,81.488739,201.594925,,47.628334,383.867096,,6965.26123,61.572449,309.02087400000005,252.497162,1527.782837,1291.001343,278.988342,215.085556,648.025818,487.449493,1517.797974,172.240265,293.681671,29.134676,122.985352,,269.830231,484.780853,112.120384,117.047592,248.239792,688.9647219999998,464.80304,311.386566,1110.878174,155.853317,135.008331,95.121323,388.644562,138.312485,243.756973,1023.705322,189.017136,102.598793,469.807709,159.922424,970.736328,142.178375,243.098938,171.153595,46.212887,119.756371
2011-07-20,151.306717,114.656158,241.646851,80.648659,199.948029,,46.915493,380.880493,,6995.005370999998,61.155762,307.664886,250.619751,1496.216797,1297.504761,278.377869,211.549835,642.086121,480.054474,1488.234741,166.873795,294.569275,28.740116,121.079933,,266.30899,485.124176,111.070503,117.993835,243.257126,684.351746,446.24765,306.735474,1110.591431,152.801453,134.276291,94.515205,387.20837400000005,136.041809,240.170212,1016.881042,186.116379,100.63028,469.033508,160.081909,959.248413,140.835342,239.034683,164.45503200000005,45.506207,117.170364
2011-07-21,152.665054,114.0242,240.791962,79.505196,196.297913,,45.918861,380.639679,,6987.690918000001,60.53292800000001,306.115112,251.165924,1470.715576,1279.72937,279.354645,213.15889,643.2832639999998,473.56594800000005,1512.249512,165.05386399999998,296.255859,28.539272,120.576042,,262.064301,487.882965,108.904076,118.768021,235.969086,679.4355469999998,432.9731450000001,305.431427,1104.335205,150.821793,135.179642,93.519379,380.424896,135.139023,241.341858,1007.991333,187.68132,100.111694,467.322449,159.720291,947.371033,139.538574,233.001236,165.341293,45.377716,124.270157
2011-07-22,155.963806,116.958305,240.672058,81.512077,205.371719,,46.9123,396.102234,,6963.564941,61.288799,311.345398,251.882751,1499.368408,1279.825684,284.787903,213.794037,651.847412,478.57547,1542.320801,164.913849,296.211548,28.693501,123.709053,,266.501953,498.48413099999993,108.804085,118.940086,240.72862200000003,693.748474,438.544586,314.864075,1109.541016,151.110504,136.448227,94.861557,385.948914,137.528061,244.976471,1017.734192,191.514038,101.47197,476.206024,160.29509,976.772461,142.734146,238.615707,167.299332,46.983822,126.009834
2011-07-25,154.217422,118.628502,240.90802,84.685745,211.761368,,46.799423,416.815369,,6959.73877,61.50373100000001,306.986877,251.985123,1516.751465,1291.820435,284.940094,218.748276,652.1699219999998,482.058289,1547.19165,168.92706299999998,293.99234,28.689919,124.496437,,268.238434,494.871521,108.854088,117.792534,241.348358,703.278564,443.43774400000007,325.27478,1128.310425,151.481705,136.59465,93.952339,390.147064,138.315231,251.38487200000003,1023.571045,193.329437,102.446144,481.912292,164.61283899999995,973.754456,143.289871,235.682785,169.071884,47.604843,125.962837
2011-07-26,154.1689,116.958305,242.85374500000003,86.85598,208.958481,,45.544636,409.060028,,6902.187012,60.684105,301.901917,255.296249,1507.439209,1282.8125,281.583282,218.134262,639.04718,475.331238,1542.532593,165.987167,290.663635,27.72868,120.407875,,259.170166,493.82254000000006,106.437691,115.211884,231.085602,675.164307,449.542114,311.9951779999999,1124.202759,148.75972,135.08154299999998,94.385307,385.131287,134.646362,246.602478,1027.83606,186.923111,101.3395,475.47287,165.54071000000005,977.015808,145.28131100000004,234.383942,169.195541,45.491928,125.351593
2011-07-27,151.597794,118.131958,243.155426,84.849098,205.941803,,45.489792,413.828888,,6898.408203,60.349335,301.417664,272.36377000000005,1517.802002,1266.77124,279.873138,213.412933,647.657471,479.052551,1529.275757,161.134003,289.376526,27.803988,118.71076200000002,,263.463165,492.914551,107.387604,115.211884,229.746979,667.7604980000001,434.862518,312.234192,1155.05542,148.842194,134.83776899999998,92.783348,380.424896,132.383957,247.152466,1030.080688,183.973831,101.335457,472.61972,168.290176,999.845886,151.209259,241.213425,165.938995,44.606789,126.997246
2011-07-28,150.336502,120.25354,241.441833,80.065239,206.100143,,44.706032,415.033081,,6811.15918,59.955734,298.318176,268.779633,1531.794189,1262.387573,280.240234,207.908203,633.890259,464.97821,1544.819702,156.747498,286.580383,27.194248,117.848198,,264.427826,484.886627,106.004402,118.280281,227.292831,660.717041,435.250153,311.277893,1132.752075,145.460358,135.277008,91.397865,370.039825,129.722473,248.4198,1016.936584,182.629257,100.591499,463.491486,167.224167,998.872314,150.607224,243.601685,162.826736,44.32125900000001,128.90625
2011-07-29,139.275955,116.777748,242.459152,79.691879,211.800964,,45.199505,421.24704,,6868.324219,60.271809,296.962189,265.058868,1514.841309,1272.021851,281.491333,206.129822,634.488831,464.501129,1512.122437,157.21414199999995,287.601196,27.527834,120.083611,,261.630188,489.257721,105.004517,119.484596,220.649307,655.13623,440.627777,313.299194,1152.572144,145.25415,131.397293,91.008202,365.885773,129.072922,247.821976,1023.643494,182.130264,99.870178,459.700775,165.43412800000004,1002.231018,153.988007,230.487228,160.477081,44.349808,125.660919
2011-08-01,140.77976999999996,116.687477,237.341537,79.131813,214.255478,,45.812355,425.19693,,6847.589844,60.038197,297.252747,267.448334,1528.642456,1307.524536,283.658142,205.81221,639.645813,465.646179,1520.0002439999996,157.027496,286.669159,26.878645,121.079933,,262.932465,496.166718,103.854675,119.800285,225.18576,669.7346190000002,441.499878,317.733002,1155.389771,145.872803,133.42276,93.043121,367.167389,129.089447,250.213165,1022.068237,184.703873,101.000221,467.688629,166.477936,1001.646973,151.85762,225.37561,161.548843,45.156433,124.515518
2011-08-02,137.335495,115.874954,236.126938,76.191498,212.640228,,45.925297,416.574493,,6883.342285,60.280613,303.693726,271.23733500000003,1526.684448,1280.981934,282.1318970000001,201.260223,630.805359,460.732086,1531.6053470000004,153.807617,287.3793330000001,26.817669,118.340645,,261.67834500000004,484.85961900000007,104.137978,117.420059,227.020142,658.363647,445.569458,314.451141,1157.873047,149.295853,134.910995,93.476082,370.017761,125.346291,250.452286,1017.926636,183.724319,110.599716,460.027496,167.07574499999996,1002.085083,148.430527,219.55159,158.065643,44.214184,122.176979
2011-08-03,138.451233,116.732613,233.887222,76.191498,206.044724,,44.447952,410.649597,,6812.85498,60.995247,303.4515990000001,267.618988,1504.478394,1296.733887,282.6822200000001,200.116974,626.154785,459.968719,1527.2852779999996,154.32093799999996,285.825897,27.061546000000003,116.052994,,260.85836800000004,481.625885,105.987755,118.624374,227.367203,629.774292,439.755737,308.148193,1157.968628,149.502106,135.179642,90.618546,364.604218,125.434349,246.698105,999.650696,178.29754599999995,111.418236,459.17117300000007,164.826065,1000.722046,146.300171,224.705215,157.138138,43.821583,120.840668
2011-08-04,134.036728,114.836723,239.182785,76.63488000000002,203.637726,,44.006065,408.53009,,6816.101073999998,63.089104000000006,296.962189,269.086792,1474.774536,1286.377075,285.0931700000001,198.169174,622.931702,454.62524400000007,1527.496948,150.587723,283.340454,28.144737,115.03373,,254.877213,477.492432,109.787308,114.667358,223.971069,625.9208980000002,444.842712,295.346741,1146.506714,146.037735,133.324692,90.488655,358.991913,124.28112,239.62022400000004,986.596069,175.56958,109.811737,454.607056,168.37468,991.76532,143.98455800000005,219.509689,154.870911,43.164867,121.317909
2011-08-05,135.589081,112.038017,236.649155,75.748131,196.685898,,44.502789,400.582031,,6775.69873,64.344109,298.6087950000001,268.233459,1461.976318,1300.539551,278.255798,187.773743,612.20343,451.380981,1512.334106,152.080994,283.0297240000001,29.01272,111.946587,,253.526581,456.703918,111.003822,112.631218,218.021652,622.143311,435.783081,284.001434,1138.578491,141.418625,135.203751,88.583626,349.998871,123.020569,238.63984700000003,952.474548,170.89224199999995,106.818626,434.393127,159.37205500000005,973.997864,142.965698,208.029343,151.408264,43.036377,122.463333
2011-08-08,132.096252,114.046875,238.335693,73.484543,195.640732,,43.748047,393.404785,,6750.749512,64.403481,294.637665,267.789673,1476.875977,1279.151123,274.16555800000003,177.52655,595.581482,440.932587,1571.799316,141.53471399999995,283.784271,28.819038,110.139923,,254.153625,435.430328,113.136917,111.828644,217.277969,619.33374,431.907318,290.478271,1138.339844,141.171188,138.156021,88.713509,344.9831240000001,122.037979,237.802948,905.118896,159.0009,104.463631,414.95343,155.290512,940.653442,140.60376000000002,202.121567,147.512756,43.136311,121.699722
2011-08-09,129.476624,116.831833,243.542252,69.9375,190.850464,,43.286785,392.344971,,6796.771973000001,63.409599,285.082886,258.743927,1424.536255,1282.5234380000004,267.298096,174.943573,606.862244,443.174896,1569.977905,138.081558,283.562317,28.399397,108.894501,,247.207687,418.519348,112.586975,114.552956,222.136673,612.024719,426.238953,301.280182,1157.634399,139.5215,139.278931,88.237259,338.199677,122.324234,230.366379,868.611572,152.53729199999995,101.964127,395.432495,158.544769,961.341553,135.92623899999998,196.758438,142.937164,41.594452,119.456635
2011-08-10,133.842667,117.653641,244.07222,73.017822,197.960648,,45.022156,391.959595,,6995.102539,63.556362,291.322723,260.31408700000003,1419.569824,1287.340454,266.900909,178.754517,613.446594,457.917206,1595.856201,145.501236,280.766205,28.306143,111.62233,,255.407745,431.306091,108.670769,113.032936,227.615097,629.2617799999998,448.088654,317.493927,1220.342041,144.759232,136.39918500000002,89.666031,341.492004,125.073807,230.509827,885.9424439999998,162.170578,101.860916,395.269928,159.905869,990.304993,140.04801899999998,202.037781,146.29669199999995,43.221973,121.747444
2011-08-11,131.41708400000002,118.658051,243.592529,72.131058,191.745178,,44.322197,382.566467,,6917.640625,63.207848,286.5453490000001,263.693481,1416.608887,1290.568115,268.82431,174.73181200000005,629.608154,457.964905,1575.017944,146.714539,280.100555,28.108873,109.172874,,253.526581,430.160431,108.070847,113.979187,233.118332,622.807861,439.80423,316.7114870000001,1191.734497,146.656372,135.44754,89.189774,341.248901,123.653595,230.4142,880.810608,163.092819,97.395943,394.821655,158.381943,997.849976,136.296722,200.990265,145.472305,43.79303,119.17028
2011-08-12,132.387329,119.799431,249.816513,72.784477,191.491821,,45.699474,374.859253,,7124.061523,63.295246,285.667908,263.010773,1419.187622,1296.637573,273.951508,172.657043,615.840942,446.610016,1601.192627,140.181442,279.656677,27.542166,108.871552,,245.905334,418.633545,107.887543,113.54908799999998,227.31761200000003,625.256226,438.980621,321.645142,1190.492676,144.92421000000004,136.25276200000002,89.70931999999998,336.25524900000005,120.937065,227.66432200000003,852.7210689999998,153.679947,94.014214,387.118652,160.678314,992.9823,134.722107,201.534958,141.370712,42.679462,117.022636
2011-08-16,135.540558,121.443016,252.214828,68.070633,191.998581,,45.251163,381.362244,,7087.873535,63.020401,278.209259,264.239655,1435.137939,1281.126465,264.856262,174.414276,593.50946,435.54138200000006,1601.235352,134.721649,275.573456,27.097406,108.367653,,247.497086,422.881195,107.120949,114.98307,219.385056,616.96051,439.465057,318.189423,1170.195068,144.718002,133.42276,89.70931999999998,335.481873,120.934303,226.612213,876.5343019999998,153.977982,93.545715,382.268829,158.566544,995.659607,136.52830500000002,193.406525,140.319519,42.422489,117.404434
2011-08-17,134.473328,122.264801,251.007874,66.623802,185.244675,,44.712475,382.859314,,6991.614258,62.804913,282.3529660000001,271.646942,1436.284302,1309.932983,272.11084,179.199112,608.335754,446.085236,1642.953857,133.04170200000002,280.85497999999995,27.205029,105.379265,,237.36763,431.631775,104.487915,117.133621,220.872406,636.730225,431.616638,312.603699,1132.8474119999996,144.635529,135.252823,89.319672,333.647919,119.464569,231.442398,900.212219,149.617142,92.970436,385.447845,155.878311,983.879456,136.713547,194.244537,141.9272,41.337479,118.311211
2011-08-18,132.387329,121.214752,248.861069,67.067184,175.505798,,43.444813,377.740295,,6923.211426000002,62.237053,277.380615,266.390167,1396.981445,1304.4897460000002,272.11084,168.02034,589.96405,441.218842,1654.940186,128.46856699999998,281.21002200000004,27.205029,100.05162,,232.158157,414.914703,103.704681,116.903931,215.691452,630.763916,425.221558,311.756104,1107.439575,143.769409,135.363098,88.886696,327.549438,114.408554,229.003372,866.405823,144.468964,90.216057,377.052765,143.83909599999996,959.297058,129.859329,189.719406,135.269836,39.210285,117.833969
2011-08-19,132.24179099999998,120.621231,245.658188,63.940189,169.377426,,41.135361,370.544769,,6795.851073999998,62.46133,277.91684,268.608948,1348.748779,1299.046265,266.832581,165.987869,588.6289059999998,439.739838,1688.823364,130.241821,280.23364300000003,27.617504,96.385406,,228.058121,392.107605,105.071198,114.237251,214.873413,598.8184200000002,422.65387,312.321167,1107.105103,143.604462,135.24035600000002,87.50123599999998,323.726868,112.15715,223.288452,836.335815,136.842331,91.255341,374.444366,138.897141,961.828308,130.137222,186.660751,132.05455,37.53994,116.640831
